url_length,n_dots,n_hypens,n_underline,n_slash,n_questionmark,n_equal,n_at,n_and,n_exclamation,n_space,n_tilde,n_comma,n_plus,n_asterisk,n_hastag,n_dollar,n_percent,n_redirection,phishing
23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
150,4,1,3,3,0,2,1,1,0,0,0,0,0,0,0,0,0,1,1
20,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76,6,1,0,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1
42,3,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
40,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
25,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,4,1,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
19,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
29,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
47,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,3,1,3,3,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
26,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
21,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,3,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73,2,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
59,3,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
53,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
21,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,15,1,0,8,1,6,0,10,0,0,0,0,0,0,0,0,0,0,1
26,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
71,2,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
33,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
230,5,0,1,9,2,9,0,9,0,0,0,0,0,0,0,0,0,1,1
58,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
16,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1
14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1
18,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
27,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
66,2,0,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1
71,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
57,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,2,4,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
37,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
69,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
124,2,1,0,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1
71,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,2,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
51,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,4,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
35,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,3,7,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
36,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
57,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
94,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
229,2,0,1,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1
18,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
71,4,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
79,1,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
137,6,1,0,5,0,2,0,1,0,0,0,0,0,0,0,0,1,-1,1
23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1
29,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
87,5,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1
23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
52,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
36,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,3,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1
17,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
47,2,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
17,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
74,4,0,3,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1
16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
68,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
82,3,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
56,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
46,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
48,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73,3,1,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,1
11,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
27,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,3,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
24,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
65,3,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1
24,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
35,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
41,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
23,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
57,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
19,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
40,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,2,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
74,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,1
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,5,0,1,9,2,9,0,9,0,0,0,0,0,0,0,0,0,1,1
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
85,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
38,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
20,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
54,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,2,21,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
57,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
